   3.01.089 na duhḥ-snu-namām yaK-CiṆ-au	3.01.089 na duhH-snu--namAm yaK-CiṆ-O
   3.01.090 kuṣi-raj-oḥ prācām ŚyaN parasmaipadaṃ ca	3.01.090 kuzi-raj-oH prAcAm Śyaw parasmEpadam ca
   3.01.091 dhāto-ḥ	3.01.091 DAto-H
   3.01.092 ta-tra=upapadam saptamī-stham	3.01.092 ta-tra-=upapadam saptamI--sTam
   3.01.093 kṛt=a-tiṄ	3.01.093 kRt=a-tiṄ
   3.01.094 vā=a-sarūpa-ḥ=a-striyām	3.01.094 vA=a-sa-rUpa-H=a--striyAm
   3.01.095 kṛtyāḥ prāṛ ṆvuL-aḥ	3.01.095 kRtyAH prAR ṆvuL-aH
   3.01.096 tavyaT-tavya=anīyaR-aḥ	3.01.096 tavyaT-tavya=anIyaR-aH
   3.01.097 aC-aḥ=yaT	3.01.097 aC-aH=yaT
   3.01.098 pOr aT=upadhāt	3.01.098 pOH aT=upaDAt-
   3.01.099 śaki-śah-oś ca	3.01.099 Saki-Sah-oH ca
   3.01.100 gadA-mada-carḥ-yamaś ca=an-upa-sarge	3.01.100 gadA-mada-carH-yamaH ca=an-upa-sarge
   3.01.101 avadya-paṇya-varyāḥ garhya-paṇitavya=a-nirodheṣu	3.01.101 avadya-paNya-varyAH garhya--paNita-vya=a--niroDezu
   3.01.102 vahyam karaṇam	3.01.102 vahyam karaNam
   3.01.103 arya-ḥ svāmi(n)=vaiśyayoḥ	3.01.103 arya-H svAmi(n)=-vESyayoH
   3.01.104 upa-saryā kālyā pra-jane	3.01.104 upa-saryA kAlyA pra-jane
   3.01.105 a-jar-yam saṃ-gatam	3.01.105 a-jar-yam saM-gatam
   3.01.106 vad-aḥ sUP-i KyaP ca	3.01.106 vad-aH sUP-i KyaP ca
   3.01.107 bhuv-o bhāve	3.01.107 Buv-aH BAve
   3.01.108 han-as ta ca	3.01.108 han-aH ta ca
   3.01.109 eti-stu-sās=vṛ-dṛ-juṣ-aḥ KyaP	3.01.109 eti-stu-sAs=-vR-dR-juz-aH Kya-P
   3.01.110 ṛT=upadh-āt=ca=a-kḷpi-cṛte-ḥ	3.01.110 RT=upaD-At=ca=a-k?pi-cRte-H
   3.01.111 ī ca khan-aḥ	3.01.111 I ca Kan-aH
   3.01.112 bhṛÑ-aḥ=a-saṃjñāyām	3.01.112 BRÑ-aH=a--saMjQAyAm
   3.01.113 mṛje-r vibhāṣā	3.01.113 mRje-H viBAzA
   3.01.114 rājasūya-sūrya-mṛṣodya-rucya-kupya-kṛṣṭapacya=avyathyāḥ	3.01.114 rAjasUya--sUrya-mRzA-udya--rucya--kupya-kRzwa-pacya=avyaTyAH
   3.01.115 bhid-ya=uddh-yau nade	3.01.115 Bid-ya-=udD-yO nade
   3.01.116 puṣ-ya-sidh-yau nakṣatre	3.01.116 puz-ya--siD-yO nakzatre
   3.01.117 vipūya-vinīya-jityāḥ muñja-kalka-haliṣu	3.01.117 vipUya-vinIya-jityAH muQja--kalka-halizu
   3.01.118 prati=api-bhyām graheś chandas-i	3.01.118 prati=api-ByAm graheH Candas-i
   3.01.119 pada=asvairi(n)-bāhyā-paksyeṣu ca	3.01.119 pada=a-svEri(n)--bAhyA--paksyezu ca
   3.01.120 vibhāṣā kṛ-vṛṣoḥ	3.01.120 viBAzA kR-vRzoH
   3.01.121 yug-yam ca pattre	3.01.121 yug-yam ca pattre
   3.01.122 amāvasyaT=anyatarasyām	3.01.122 amAvasyaT=anyatarasyAm
   3.01.123 chandas-i	3.01.123 Candas-i
   niṣṭarkya-devahūya-praṇīya=unnīya=ucchiṣya-marya-staryā-dhvarya-khanya-khānya-devayajyā-āpṛcchya-pratiṣīvya-brahmavādya-bhāvya-stāvya=upacāyya-pṛḍāni	nizwarkya--deva-hUya--praNIya-=unnIya-=-ucSizya-marya-H-taryA-Dvarya--Kanya--KAni-a-deva-yajyA-A-pRcCya--pratizIvya--brahma-vAdya--BAvya-H-tAvya
   3.01.124 ṛ-haL-or ṆyaT	3.01.124 R-haL-oH ṆyaT
   3.01.125 o-r āvaśyake	3.01.125 o-H AvaSyake
   3.01.126 ā-su-yu-vapi-rapi-lapi-trapi-camaś ca	3.01.126 A-su-yu-vapi-ra-pi-lapi-trapi-camaH ca
   3.01.127 ānāyyaḥ=a-nitye	3.01.127 AnAyyaH=a-nitye
   3.01.128 praṇāyyaḥ=a-saṃ-matau	3.01.128 praNAyyaH=a-saM-matO
   3.01.129 pāyya-sāṃ-nāyya-ni-kāyya-dhāyyāḥ māna-havis=nivāsa-sāmidhenī-ṣu	3.01.129 pAyya--sAM-nAyi-a--ni-kAyi-a-DAyyAH mAna--havi-s=nivAsa--sAmiDenI-zu
   3.01.130 kratau kuṇḍa-pāy-ya-saṃ-cāyyau	3.01.130 kratO kuNxa-pAy-ya--saM-cAyyO
   3.01.131 agnau pari-cāy-ya=upa-cāy-ya-samūhyāḥ	3.01.131 agnO pari-cAy-ya=-upa-cAy--ya--samUhyAH
   3.01.132 cit-ya=agni-cit-ye ca	3.01.132 cit-ya=agni-cit-ye ca
   3.01.133 ṆvuL-tṛC-au	3.01.133 ṆvuL-tRS-O
   3.01.134 nandi-grahi-paca=ādibhyaḥ Lyu-Ṇini-aC-aḥ	3.01.134 nandi-grahi-paca=AdiByaH Lyu-Ṇini-aC-aH
   3.01.135 iK=upadha=jñā-prī-kir-aḥ Ka-ḥ	3.01.135 iK=upaDa=-jQA--prI-kiH--aH Ka-H
   3.01.136 āT-aś ca=upasarge	3.01.136 AT-aH ca=upasarge
   3.01.137 pā-ghrā-dhmā-dheṬ-dṛś-aḥ Śaḥ	3.01.137 pA-GrA-Dma-a-DeṬ-dRS-aH ŚaH
   an-upasargāt=limpA-vinda-dhār-i-pār-i-vedi-ud-ej-i-cet-i-sāt-i-sāh-i-hyaś	an-upasarga-at=limpa-a-vinda--DAr-i--pAr-i-vedi-ud-ej-i--cet-i-sAt-i--sAh-i-hyaS
   ca	ca
   3.01.139 da-dā-ti=da-dhā-ty-or vibhāṣā	3.01.139 da-da-a-ti=da-DA-ty-oH viBAzA
   3.01.140 jval-iti=kas-antebhyaḥ=Ṇaḥ	3.01.140 jval-iti=ka-s-anteByaH=ṆaH
   śyā-āT=vyadhḥ=ā-sru-saṃ-sru-ati-iṆ=ava-sā=ava-hṛ-lihḥ-śliṣḥ-śvas-aś ca	SyA-a-aT=-vyaDH=A--sru--saM-sru--ati-iṆ=a-va-sA=ava--hR--lihH-SlizH-Svas-aH ca
   3.01.142 du-ny-or an-upasarge	3.01.142 du-ny-oH an-upasarge
   3.01.143 vibhāṣā graheḥ	3.01.143 viBAzA graheH
   3.01.144 gehe Kaḥ	3.01.144 gehe KaH
   3.01.145 śilpin-i ṢvuN	3.01.145 Silpin-i ṢvuN
   3.01.146 gas thakaN	3.01.146 gaH Ta-kaN
   3.01.147 ṆyuṬ ca	3.01.147 ṆyuṬ ca
   3.01.148 haś ca vrīhi-kālayoḥ	3.01.148 haH ca vrIhi-kAlayoH
   3.01.149 pru-sṛ-lv-aḥ sam-abhi-hāre vuN	3.01.149 pru-sR-lv-aH sam-aBi-hAre vuN
   3.01.150 āśiṣ-i ca	3.01.150 ASiz-i ca
   3.02.001 karmaṇ-i=aṆ	3.02.001 karmaN-i=aṆ
   3.02.002 hvā-vā-amaś ca	3.02.002 hvA-vA-amaH ca
   3.02.003 āTaḥ=an-upa-sarge Kaḥ	3.02.003 ATaH=an-upa-sarge KaH
   3.02.004 sUP-i sthaḥ	3.02.004 sUP-i sTaH
   3.02.005 tunda-śokay-oḥ pari-mṛja=apa-nud-oḥ	3.02.005 tunda--Sokay-oH pari-mRja=apa-nud-oH
   3.02.006 pre dā-jñ-aḥ	3.02.006 pre dA-jQ-aH
   3.02.007 sam-i khyaḥ	3.02.007 sam-i KyaH
   3.02.008 gāpoḥ=ṬaK	3.02.008 gApoH-=ṬaK
   3.02.009 har-a-ter an-ud-yamane=aC	3.02.009 har-a-teH an-ud-yam-ane=a-C
   3.02.010 vayas-i ca	3.02.010 vayas-i ca
   3.02.011 āṄ-i tāc-chīlye	3.02.011 AṄ-i tAc--SIlye
   3.02.012 arh-aḥ	3.02.012 arh-aH
   3.02.013 stamba-karṇay-oḥ rami-jap-oḥ	3.02.013 stamba-karNay-oH rami-jap-oH
   3.02.014 śam-i dhāt-oḥ saṃjñā-y-ām	3.02.014 Sam-i DAt-oH saMjQA-A-y-Am
   3.02.015 adhikaraṇe śeteḥ	3.02.015 aDikaraNe SeteH
   3.02.016 careś Ṭaḥ	3.02.016 careH ṬaH
   3.02.017 bhikṣā-śenā=ādāye-ṣu ca	3.02.017 BikzA-a-Sena-a=AdAye-zu ca
   3.02.018 puras=agratas=agre-ṣu sart-eḥ	3.02.018 pura-s=agratas=-agre-zu saRt-eH
   3.02.019 pūrv-e kartar-i	3.02.019 pUrv-e kartar-i
   3.02.020 kṛÑ-aḥ=hetu-tācchīlya-ānulomye-ṣu	3.02.020 kRÑ-aH=-hetu-tAt-SIlya-Anulomi-e-zu
   divā-vibbhā-niśā-prabhā-bhās-kāra=anta=an-anta=ādi-bahu-nāndī-kim-lipi-libi-bali-bhakti-kartṛ-citra-kṣetra-saṃkhyā-jaṛghā-bāhu-ahan=yad=tad=	divA-vibBA--niSA--praBA-BAs-kAra=anta=an-anta=Adi-bahu-nAndI--kim-li-pi-libi-bali--Bakti-kartR--citra-kzetra--saMKyA--jaRGA--bAhu--ahan=y
   dhanus=aruṣ-ṣu	Danu-s=a-ruz-zu
   3.02.022 karmaṇ-i bhṛt-au	3.02.022 karmaN-i BRt-O
   3.02.023 na śabda-sloka-kalaha-gāthā-vaira-cāṭu-sūtra-mantra-pade-ṣu	3.02.023 na Sabda--sloka--kalaha--gATA-a--vEra-cAwu--sUtra-mantra-pade-zu
   3.02.024 stamba-śakṛt-or iN	3.02.024 stamba-Sa-kRt-oH iN
   3.02.025 harateḥ=dṛti-nāthay-oḥ paśau	3.02.025 harateH=dRti-nATay-oH paSO
   3.02.026 phale-grah-ir-ātmam-bhariś ca	3.02.026 Pale-grah-ir-A-Atmam--BariH ca
   3.02.027 chandas-i vanḥ-sanḥ-rakṣi-math-ām	3.02.027 Candas-i vanH-sanH-rakzi-maT-Am
   3.02.028 ejeḥ KHaŚ	3.02.028 ejeH KHaŚ
   3.02.029 nāsikā-stanay-oḥ=dhmā-dheṬ-oḥ	3.02.029 nAsikA--stanay-oH-=DmA-DeṬ-oH
   3.02.030 nāḍī-muṣṭy-oś ca	3.02.030 nAxI--muzwi--oH ca
   3.02.031 ud-i kūl-e ruji-vah-oḥ	3.02.031 ud-i kUl-e ruji-vah-oH
   3.02.032 vaha=abhr-e lih-aḥ	3.02.032 vaha-=aBr-e lih-aH
   3.02.033 parimāṇ-e pac-aḥ	3.02.033 parimAN-e pac-aH
   3.02.034 mita-nakh-e ca	3.02.034 mita-naK-e ca
   3.02.035 vidhu=aruṣ-oḥ=tud-aḥ	3.02.035 viDu=aruz-oH=tud-aH
   3.02.036 a-sūrya-lalāṭay-oḥ-dṛśi-tap-oḥ	3.02.036 a-sUrya--lalAway-oH-dRSi-tap-oH
   3.02.037 ugra-m-paśy-a=ira-m-mad-a-pāṇi-ṃ-dhamāḥ	3.02.037 ugra--m-paSy-a-=ira-m--mad--a-pANi-M-DamAH
   3.02.038 priya-vaś-e vad-aḥ KHaC	3.02.038 priya-vaS-e vad-aH KHaC
   3.02.039 dviṣatt-paray-os=tāpeḥ	3.02.039 dvizat-t-paray-aH-s=tApeH
   3.02.040 vāc-i yama-ḥ=vrat-e	3.02.040 vAc-i yama-H=vrat-e
   3.02.041 pur=sarvay-oḥ dār-i-sah-oḥ	3.02.041 pur=-sarvay-oH dAr-i--sah-oH
   3.02.042 sarva-kūla=abhra-karīṣe-ṣu kaṣ-aḥ	3.02.042 sarva-kUla-=aBra--karIze-zu kaz-aH
   3.02.043 megha=ṛti-bhaye-ṣu kṛÑ-aḥ	3.02.043 meGa-=Rti-Baye-zu kRÑ-aH
   3.02.044 kṣema-priya-madre-e aṆ ca	3.02.044 kzema-priya-mad-re-e aṆ ca
   3.02.045 āśit-e bhuv-aḥ karaṇa-bhāvay-oḥ	3.02.045 ASit-e Buv-aH karaNa--BAvay-oH
   3.02.046 saṃjñā yām bhṛ-tṝ=vṛ-ji-dhār-i-śahi-tapi-dam-aḥ	3.02.046 saMjQA yAm BR-tL=-vR-ji--DAr-i--Sahi--tapi--dam-aH
   3.02.047 gam-aś ca	3.02.047 gam-aH ca
   3.02.048 anta=aty-anta=adhva(n)-dūra-pāra-sarva-an-ante-ṣu Ḍa-ḥ	3.02.048 anta=ati--anta=aDva(n)--dUra--pAra--sarva--an-ante-zu Ḍa-H
   3.02.049 āśiṣ-i han-aḥ	3.02.049 ASiz-i han-aH
   3.02.050 ap-e kleśa-tamas-oḥ	3.02.050 ap-e kleSa-tamas-oH
   3.02.051 kumāra-śīrṣay-oh=Ṇini-ḥ	3.02.051 kumAra-SIrzay-aH-h=Ṇini-H
   3.02.052 lakṣaṇ-e jāyā-paty-oḥ=ṬaK-	3.02.052 lakzaN-e jAyA-paty-oH-=ṬaK-
   3.02.053 a-manuṣya-kartṛk-e ca	3.02.053 a-manuzya-kartRk-e ca
   3.02.054 śakt-au hasti(n)=kapāṭay-oḥ	3.02.054 Sakt-O hasti(n)=-kapAway-oH
   3.02.055 pāṇi-gh-a-tāḍa-gh-au śilpin-i	3.02.055 pANi-G-a--tAxa-G-O Silpin-i
   3.02.056 āḍhya-subhaga-sthūla-palita-nagna=andha-priye-ṣu	3.02.056 AXya--suBaga--sTUla--palita--nagna-=anDa--priye-zu
   Cvi=rthe-ṣu=a-Cvau kṛÑ-aḥ karaṇ-e KHyuN	Cvi=rTe-zu=a-SvO kRÑ-aH karaN-e KHyuN
   3.02.057 kartar-i bhuv-aḥ KHiṣṇuC-KHukaÑ-au	3.02.057 kartar-i Buv-aH KHizNu-C-KHu-kaÑ-O
   3.02.058 spṛś-aḥ=an-udak-e KviN	3.02.058 spRS-aH=an-u-dak-e KviN
   3.02.059 ṛtv-ij=dadhṛṣ=sraj=diś=uṣṇih=añcU=yuji-kruñc-āṃ ca	3.02.059 Rtu--ij=da-DRz=-sraj=-diS=uzNi-h=aQcU=yuji--kruQc-Am ca
   3.02.060 tyad-ādi-ṣu dṛś-aḥ=an-ālocane KaÑ ca	3.02.060 tyad-a-Adi-zu dRS-aH=an-A-locane KaÑ ca
   3.02.061 sad=sū-dviṣḥ-druhḥ-duhḥ-yujA-vidḥ-bhida-chida-ji-nī-rāj-ām	3.02.061 sad=sU-dvizH-druhH--duhH--yujA--vidH-Bida--Cida-ji-nI--rAj-Am
   upasarge=api KviP	upasarge=api KviP
   3.02.062 bhaj-aḥ=Ṇvi-ḥ	3.02.062 Baj-aH=Ṇvi-H
   3.02.063 chandas-i sah-aḥ	3.02.063 Candas-i sah-aH
   3.02.064 vah-aś ca	3.02.064 vah-aH ca
   3.02.065 kavya-purīṣa-purīṣye-ṣu ÑyuṬ	3.02.065 kavya-purIza-purIzye-zu ÑyuṬ
   3.02.066 havy-e=an-antaḥ-pādam	3.02.066 havy-e=an-antaH-pAdam
   3.02.067 janA-sanḥ-khana-krama-gam-o viṬ	3.02.067 janA--sanH-Kana-krama-gam-aH viṬ
   3.02.068 ad-aḥ=an=anne	3.02.068 ad-aH-=an=anne
   3.02.069 kravy-e ca	3.02.069 kravy-e ca
   3.02.070 duh-aḥ KaP=gha-ś ca	3.02.070 duh-aH KaP=Ga-H ca
   3.02.071 mantre śveta-vah-a-uktha-śas=puro-ḍāś-o ṆviN	3.02.071 mantre Sveta--vah-a--ukTa-Sas=-puro-xAS-aH ṆviN
   3.02.072 av-e yaj-aḥ	3.02.072 av-e yaj-aH
   3.02.073 viC=up-e chandas-i	3.02.073 viC=up-e Candas-i
   3.02.074 āT-aḥ maniN=KvaniP-vaniP-aś ca	3.02.074 AT-aH maniN=KvaniP-vaniP-aH ca
   3.02.075 anye-bhyaḥ=api dṛś-yante	3.02.075 anye-ByaH=api dRS-yante
   3.02.076 KviP ca	3.02.076 KviS ca
   3.02.077 sth-aḥ Ka ca	3.02.077 sT-aH Ka ca
   3.02.078 sUPy a-jāt-au Ṇini-s tācchily-e	3.02.078 sUPi a-jAt-O Ṇini-H tAt-Sily-e
   3.02.079 kartar-i=upa-mān-e	3.02.079 kartar-i=upa-mAn--e
   3.02.080 vrat-e	3.02.080 vrat-e
   3.02.081 bahulam ābhīkṣṇy-e	3.02.081 bahulam ABIkzNy-e
   3.02.082 man-aḥ	3.02.082 man-aH
   3.02.083 ātma-mān-e KHaŚ=ca	3.02.083 Atma-mAn--e KHaŚ=ca
   3.02.084 bhūt-e	3.02.084 BUt-e
   3.02.085 karaṇ-e yaj-aḥ	3.02.085 karaN-e yaj-aH
   3.02.086 karmaṇ-i han-aḥ	3.02.086 karmaN-i han-aH
   3.02.087 brahm(n)-bhrūṇa-vṛtre-ṣu KviP	3.02.087 brahm(n)--BrUNa-vRtre-zu KviP
   3.02.088 bahulam chandas-i	3.02.088 bahulam Candas-i
   3.02.089 su-karma(n)-pāpa-mantra-puṇye-su kṛÑaḥ	3.02.089 su-karma(n)-pApa--mantra--puNye-su kRÑaH
   3.02.090 som-e suÑ-aḥ	3.02.090 som-e suÑ-aH
   3.02.091 agn-au ce-ḥ	3.02.091 agn-O ce-H
   3.02.092 karmaṇ-i=agni=ākhyā-yām	3.02.092 karmaN-i=agni=AKyA-yAm
   3.02.093 karmaṇ-i=iniḥ=vi-kriy-aḥ	3.02.093 karmaN-i=i-niH=vi-kriy-aH
   3.02.094 dṛśe-ḥ KvaniP	3.02.094 dRSe-H KvaniP
   3.02.095 rājan-i yudh-i-kṛÑ-aḥ	3.02.095 rAjan-i yuD-i-kRÑ-aH
   3.02.096 sah-e ca	3.02.096 sah-e ca
   3.02.097 saptamy-ām jane-r Ḍaḥ	3.02.097 saptamy-Am jane-H ḌaH
   3.02.098 pañcamy-ām a-jāt-au	3.02.098 paQcamy-Am a-jAt-O
   3.02.099 upa-sarg-e ca saṃjñā-yām	3.02.099 upa-sarg-e ca saMjQA-yAm
   3.02.100 an-au karmaṇ-i	3.02.100 an-O karmaN-i
   3.02.101 anye-ṣu=api dṛś-ya-te	3.02.101 anye-zu=-api dRS-ya-te
   3.02.102 niṣṭhā	3.02.102 nizWA
   3.02.103 su-yaj-or ṄvaniP	3.02.103 su-yaj-oH ṄvaniP
   3.02.104 jīr-ya-te-r atṚN	3.02.104 jIr-ya-te-H atṚN
   3.02.105 chandas-i lIṬ	3.02.105 Candas-i lIṬ
   3.02.106 lIṬ-aḥ KānaC=vā	3.02.106 lIṬ-aH KAnaC=vA
   3.02.107 KvasU-s=ca	3.02.107 KvasU-s=ca
   3.02.108 bhāṣā-yām sada-vasḥ-śruv-aḥ	3.02.108 BAzA-yAm sa-da-vasH-Sruv-aH
   3.02.109 upey-i-vān=anāś-vān=anūcānas-s=ca	3.02.109 upey-i-vAn-=anAS-vAn-=anUcAn-as--s=ca
   3.02.110 lUṄ	3.02.110 lUṄ
   3.02.111 an-adya-tane lAṄ	3.02.111 an-adya-tane lAṄ
   3.02.112 abhijñā-vacane lṚṬ	3.02.112 aBijQA--vacane lṚṬ
   3.02.113 na yad-i	3.02.113 na yat--i
   3.02.114 vibhāṣā sākāṛkṣ-e	3.02.114 viBAzA sAkARkz-e
   3.02.115 parokṣ-e lIṬ	3.02.115 parokz-e lIṬ
   3.02.116 ha-śaśvat-or lAṄ ca	3.02.116 ha-SaSvat-oH lAṄ ca
   3.02.117 praśn-e ca=ā-sanna-kāl-e	3.02.117 praSn-e ca=A--sanna--kAl-e
   3.02.118 lAṬ sm-e	3.02.118 lAṬ sm-e
   3.02.119 a-parokṣ-e ca	3.02.119 a-parokz-e ca
   3.02.120 nan-au pṛṣṭa-prati-vacan-e	3.02.120 nan-O pRzwa--prati-vacan-e
   3.02.121 na-nv-or vibhāṣā	3.02.121 na-nv-oH viBAzA
   3.02.122 pur-i lUṄ ca=a-sm-e	3.02.122 pur-i lUṄ ca=a-sm-e
   3.02.123 vartamān-e lAṬ	3.02.123 vartamAn-e lAṬ
   3.02.124 lAṬ-aḥ ŚatṚ-ŚanaC-au=a-rathamā-amāna=dhi-araṇ-e	3.02.124 lAṬ-aH ŚatṚ-Śana-C-O=a-raTa-mA-amAna-=Di-araN-e
   3.02.125 sam-bodhan-e ca	3.02.125 sam-boDan-e ca
   3.02.126 lakṣaṇa-hetv-oḥ kriyā-yāḥ	3.02.126 lakzaNa-hetu--oH kriyA-yAH
   3.02.127 t-au SAT	3.02.127 t-O SAT
   3.02.128 pūṄ-yaj-oḥ ŚānaN	3.02.128 pUṄ--yaj-oH ŚAnaN
   3.02.129 tācchīlya-vayovacana-śakti-ṣu CānaŚ	3.02.129 tAt-SIlya-vayaH-vacana--Sakti--zu CAnaŚ
   3.02.130 iṄ=dhāry-oḥ ŚatṚ=ṛcchriṇ-i	3.02.130 iṄ=DAry-oH ŚatṚ=Rt-SriN-i
   3.02.131 dviṣ-aḥ=a-mitr-e	3.02.131 dviz-aH-=a-mitr-e
   3.02.132 suÑ-aḥ=yajña-saṃ-yog-e	3.02.132 su-Ñ-aH=yajQa--saM-yog-e
   3.02.133 arh-aḥ pūjā-yām	3.02.133 arh-aH pUjA-A-yAm
   3.02.134 ā-kve-ḥ tac-chīla-tad-dharma-tat-sādhu-kāri-ṣu	3.02.134 A-kve-H tac-SIla--tad-Darma---tat--sADu--kAri-zu
   3.02.135 tṛN	3.02.135 tRN
   alaṃ-kṛÑ-nir-ā-kṛÑ-pra-jana=ut-pacA=ut-pata=un-mada-ruci-apa-trapa-vṛtU-vṛdhU-sahA-carḥ	alaM-kRÑ--nir-A--kRÑ--pra-jana-=ut--paca-a=ut-pata=un-mada--ruci--apa-trapa-vRtU--vRDU--sahA-carH
   iṣṇuC	izNu-C
   3.02.137 Ṇe-ś chandas-i	3.02.137 Ṇe-H Candas-i
   3.02.138 bhuv-aś ca	3.02.138 Buv-aH ca
   3.02.139 glā-ji-sthaś ca Ksnu-ḥ	3.02.139 glA-ji--sTaH ca Ksnu-H
   3.02.140 trasi-gṛdhi-dhṛṣi-kṣip-eḥ Knu-ḥ	3.02.140 trasi--gRDi--DRzi--kzip-eH Knu-H
   3.02.141 śam-iti=aṣṭā-bhyaḥ GHinuṆ	3.02.141 Sam-iti-=azwA-ByaH GHinuṆ
   saṃ-pṛca=anu-rudha=āṄ-yamḥ=āṄ-yasa-pari-sṛ-saṃ-sṛjḥ-pari-devi-saṃ-jvarḥ=pari-kṣipḥ-pari-vadḥ-pari-dahḥ-pari-muhḥ-duṣḥ-dviṣḥ-druhḥ-duhḥ-yuja-ā-krīḍa-vi-vica-tyajḥ-rajḥ-bhajḥ=ati-carḥ=apa-carḥ=ā-muṣḥ=abhy-ā-han-aś	saM-pRca-=anu-ruDa-=AṄ-yamH=A-AṄ-yasa--pari-sR--saM-sRjH-pari-devi--saM-jvarH=-pari-kzipH--pari-vadH-pari-dahH--pari-muhH--duzH-dvizH-druh
   ca	ca
   3.02.143 v-au kaṣḥ-lasḥ-katthA-srambh-aḥ	3.02.143 v-O kazH-lasH-katTA--sramB-aH
   3.02.144 ap-e ca laṣ-aḥ	3.02.144 ap-e ca laz-aH
   3.02.145 pr-e lapḥ-sṛ-dru-matha-vadḥ-vas-aḥ	3.02.145 pr-e lapH-sR-dru-maTa-vat-H-vas-aH
   ninda-hiṃsa-kliśA-khāda-vi-nāśa-pari-kliśḥ-pari-raṭḥ-pari-vād-i-vyā-bhāṣA=asūy-aḥ	ninda--hiMsa--kliSa-a--KAda--vi-na-aSa--pari-kliSH-pari-rawH--pari-vAt--i-vyA--BAzA-=asUy-aH
   vUÑ	vUÑ
   3.02.147 dev-i-kruś-os=ca=upasarge	3.02.147 dev-i-kruH--os=ca=-upasarge
   3.02.148 calana-śabda=rth-āt=a-karmak-āt=uC	3.02.148 calana--Sabda-=rT-At=a--karma-k-At=u-S
   3.02.149 anudātta=IT-as=ca haL-āde-ḥ	3.02.149 anudAtta-=IT-a-s=ca haL--Ade-H
   3.02.150 ju-caṛ-kram-ya-dan-dram-ya-sṛ-gṛdhi-jvalḥ-śucḥ-laṣA-pata-pad-aḥ	3.02.150 ju-caR--kram-ya-dan-dram-ya-sR--gRDi--jvalH--SucH-lazA--pata-pad-aH
   3.02.151 krudhḥ-maṇḍa=arthe-bhyas=ca	3.02.151 kruDH-maNxa=arTe-Byas=ca
   3.02.152 na y-aḥ	3.02.152 na y-aH
   3.02.153 sūdA-dīpa-dīkṣ-as=ca	3.02.153 sUdA-dIpa-dIkz-as=ca
   3.02.154 laṣA-pata-padA-sthā-bhū-vṛṣa-hanḥ-kama-gama-śṝ-bhyaḥ=ukaÑ	3.02.154 lazA--pata--padA--sTA--BU--vRza--hanH-kama-gama--SL-ByaH-=ukaÑ
   3.02.155 jalpḥ-bhikṣA-kuṭṭḥ-luṇṭḥ-vṛṄ-hyḥ=ṢākaN	3.02.155 jalpH-BikzA--kuwwH--luNwH--vRṄ-hyH=ṢA-kaN
   3.02.156 pra-jo-r ini-ḥ	3.02.156 pra-jo-H ini-H
   ji-dṛ-kṣi-vi-śri=iṆ-vamḥ=a-vyathA=abhḥ-amA-pari-bhū-pra-sū-bhyas=ca	ji-dR-kzi--vi-Sri-=iṆ-vamH=a--vyaTA-=aBH--amA--pari-BU--pra-sU-Byas=ca
   3.02.158 spṛh-i-gṛh-i-pat-i-dayi-ni-drā-tandrā-śrad-dhā-bhyaḥ=āluC	3.02.158 spRh-i--gRh-i-pat-i-dayi--ni-drA-tandrA-Srad--DA-ByaH-=Alu-C
   3.02.159 dā-dheṬ-si-śada-sad-aḥ=u-ḥ	3.02.159 dA-DeṬ--si-Sada--sad-aH=u-H
   3.02.160 sṛ-ghasi=ad-aḥ KmaraC	3.02.160 sR-Gasi=ad-aH Kmara-C
   3.02.161 bhanja-bhāsa-mid-aḥ=GHuraC	3.02.161 Banja-BAsa-mid-aH=GHu-raC
   3.02.162 vidi-bhidi-cchide-ḥ KuraC	3.02.162 vidi-Bidi-=-Cide-H Kura-C
   3.02.163 iṆ-naś-ji-sar-ti-bhyaḥ KvaraP	3.02.163 iṆ-naS-ji-sar-ti-ByaH Kvara-P
   3.02.164 ga-t-vara-s=ca	3.02.164 ga-t-vara-s=ca
   3.02.165 jāgu-r ūka-ḥ	3.02.165 jAgu-r Uka-H
   3.02.166 yajḥ-japḥ-daś-ām yaṄ-aḥ	3.02.166 yajH-japH-daS-Am yaṄ-aH
   3.02.167 nami-kampi-smi=a-jasa-kama-hiṃsa-dīp-aḥ=ra-ḥ	3.02.167 nami--kampi-smi=-a-ja-sa--kama--hiMsa-dIp-aH=ra-H
   3.02.168 saN=ā-śaṃsa-bhikṣ-aḥ=u-ḥ	3.02.168 saN=A--SaMsa-Bikz-aH=u-H
   3.02.169 vind-u-r icch-u-ḥ	3.02.169 vind-u-H icC-u-H
   3.02.170 Kyāt=chandas-i	3.02.170 KyAt=Candas-i
   3.02.171 āṭ=ṛ-gama-hanḥ-jan-aḥ Ki-Kin-au=lIṬ ca	3.02.171 Aw=R--gama-hanH-jan-aH Ki-Kin-O=lIṬ ca
   3.02.172 svapi-tṛṣ-oḥ=najiṄ	3.02.172 svapi-tRz-oH-=najiṄ
   3.02.173 śṝ-vandy-or āru-ḥ	3.02.173 SL-vandy-oH Aru-H
   3.02.174 bhiy-aḥ Kru-KlukaN-au	3.02.174 Biy-aH Kru-Klu-kaN-O
   3.02.175 sthā-īśA-bhāsA-pisa-kas-aḥ=varaC	3.02.175 sTA-ISA--BAsA-pi-sa-ka-s-aH=vara-C
